DCO,DEV,SENS,Volume_DEV
6/17/2022,SEK,Achat,24535.00
6/20/2022,SEK,Achat,14070.00
6/20/2022,SEK,Achat,70000.00
6/21/2022,SEK,Achat,14910.00
6/21/2022,SEK,Achat,4464.60
6/22/2022,SEK,Achat,11200.00
6/22/2022,SEK,Achat,14127.59
6/23/2022,SEK,Achat,38080.00
6/23/2022,SEK,Achat,9452.33
6/24/2022,SEK,Achat,9814.00
6/24/2022,SEK,Achat,4900.00
6/24/2022,SEK,Achat,1197.85
6/27/2022,SEK,Achat,131103.00
6/28/2022,SEK,Achat,239750.00
6/28/2022,SEK,Achat,60511.77
6/28/2022,SEK,Achat,242.17
6/29/2022,SEK,Achat,10920.00
6/29/2022,SEK,Achat,28098.51
6/30/2022,SEK,Achat,50400.00
6/30/2022,SEK,Achat,3552.56
6/30/2022,SEK,Achat,1390.12
7/1/2022,SEK,Achat,50155.00
7/1/2022,SEK,Achat,21759.40
7/4/2022,SEK,Achat,80780.00
7/4/2022,SEK,Achat,7000.00
7/5/2022,SEK,Achat,77700.00
7/5/2022,SEK,Achat,107001.83
7/6/2022,SEK,Achat,81585.00
7/6/2022,SEK,Achat,1454.62
7/7/2022,SEK,Achat,162050.00
7/7/2022,SEK,Achat,274.11
7/8/2022,SEK,Achat,105840.00
7/11/2022,SEK,Achat,170940.00
7/11/2022,SEK,Achat,21000.00
7/12/2022,SEK,Achat,40320.00
7/13/2022,SEK,Achat,53340.00
7/13/2022,SEK,Achat,7257.65
7/14/2022,SEK,Achat,320600.00
7/15/2022,SEK,Achat,65170.00
7/15/2022,SEK,Achat,51670.12
7/15/2022,SEK,Achat,2.79
7/18/2022,SEK,Achat,131131.00
7/18/2022,SEK,Achat,2419.47
7/18/2022,SEK,Achat,1198.96
7/19/2022,SEK,Achat,71918.00
7/20/2022,SEK,Achat,24850.00
7/20/2022,SEK,Achat,571.22
7/21/2022,SEK,Achat,25130.00
7/21/2022,SEK,Achat,55910.66
7/22/2022,SEK,Achat,66640.00
7/22/2022,SEK,Achat,134630.52
7/26/2022,SEK,Achat,108052.00
7/26/2022,SEK,Achat,2724.90
7/27/2022,SEK,Achat,34062.00
7/27/2022,SEK,Achat,1068.05
7/28/2022,SEK,Achat,54320.00
7/28/2022,SEK,Achat,9148.22
7/28/2022,SEK,Achat,1183.35
7/29/2022,SEK,Achat,58100.00
7/29/2022,SEK,Achat,7163.19
7/29/2022,SEK,Achat,205.80
8/1/2022,SEK,Achat,20300.00
8/1/2022,SEK,Achat,5372.78
8/2/2022,SEK,Achat,35350.00
8/2/2022,SEK,Achat,7140.29
8/2/2022,SEK,Achat,1182.87
8/3/2022,SEK,Achat,18200.00
8/3/2022,SEK,Achat,2375.86
8/3/2022,SEK,Achat,143.68
8/4/2022,SEK,Achat,40320.00
8/4/2022,SEK,Achat,15374.74
8/5/2022,SEK,Achat,13125.00
8/8/2022,SEK,Achat,41328.00
8/8/2022,SEK,Achat,2354.21
8/9/2022,SEK,Achat,15190.00
8/9/2022,SEK,Achat,2350.73
8/10/2022,SEK,Achat,14280.00
8/10/2022,SEK,Achat,232.25
8/11/2022,SEK,Achat,33040.00
8/11/2022,SEK,Achat,76965.00
8/12/2022,SEK,Achat,10934.00
8/15/2022,SEK,Achat,48300.00
8/15/2022,SEK,Achat,19020.45
8/15/2022,SEK,Achat,356.36
8/16/2022,SEK,Achat,11900.00
8/16/2022,SEK,Achat,7180.22
8/16/2022,SEK,Achat,237.76
8/17/2022,SEK,Achat,34622.00
8/17/2022,SEK,Achat,6188.21
8/17/2022,SEK,Achat,754.22
8/18/2022,SEK,Achat,10430.00
8/18/2022,SEK,Achat,169.85
8/18/2022,SEK,Achat,1204.57
8/19/2022,SEK,Achat,11270.00
8/19/2022,SEK,Achat,18850.99
8/19/2022,SEK,Achat,244.05
8/22/2022,SEK,Achat,28070.00
8/22/2022,SEK,Achat,4464.60
8/22/2022,SEK,Achat,1210.15
8/23/2022,SEK,Achat,9674.00
8/23/2022,SEK,Achat,1936.24
8/24/2022,SEK,Achat,11200.00
8/24/2022,SEK,Achat,6945.40
8/24/2022,SEK,Achat,246.39
8/25/2022,SEK,Achat,7000.00
8/25/2022,SEK,Achat,753.12
8/25/2022,SEK,Achat,213.60
8/26/2022,SEK,Achat,2100.00
8/26/2022,SEK,Achat,70000.00
8/29/2022,SEK,Achat,24619.00
8/29/2022,SEK,Achat,7750.09
8/29/2022,SEK,Achat,119.23
8/30/2022,SEK,Achat,32837.00
8/30/2022,SEK,Achat,1790.24
8/30/2022,SEK,Achat,1213.34
8/31/2022,SEK,Achat,2275.00
8/31/2022,SEK,Achat,4900.00
8/31/2022,SEK,Achat,664.09
9/1/2022,SEK,Achat,2450.00
9/1/2022,SEK,Achat,25536.90
9/2/2022,SEK,Achat,1050.00
9/2/2022,SEK,Achat,120.62
9/5/2022,SEK,Achat,14630.00
9/5/2022,SEK,Achat,11895.79
9/6/2022,SEK,Achat,11620.00
9/6/2022,SEK,Achat,15034.45
9/7/2022,SEK,Achat,13489.00
9/7/2022,SEK,Achat,150.39
9/8/2022,SEK,Achat,700.00
9/8/2022,SEK,Achat,15372.00
9/8/2022,SEK,Achat,246.61
9/9/2022,SEK,Achat,34300.00
9/12/2022,SEK,Achat,1050.00
9/12/2022,SEK,Achat,42166.06
9/13/2022,SEK,Achat,1050.00
9/13/2022,SEK,Achat,9437.14
9/14/2022,SEK,Achat,6804.00
9/14/2022,SEK,Achat,35002.78
9/14/2022,SEK,Achat,490.09
9/15/2022,SEK,Achat,11900.00
9/16/2022,SEK,Achat,15064.00
9/16/2022,SEK,Achat,21700.00
9/16/2022,SEK,Achat,245.90
9/19/2022,SEK,Achat,3150.00
9/19/2022,SEK,Achat,7000.00
9/20/2022,SEK,Achat,10500.00
9/20/2022,SEK,Achat,7577.61
9/21/2022,SEK,Achat,1400.00
9/21/2022,SEK,Achat,9416.89
9/22/2022,SEK,Achat,6300.00
9/22/2022,SEK,Achat,8457.25
9/22/2022,SEK,Achat,49.43
9/23/2022,SEK,Achat,6790.00
9/26/2022,SEK,Achat,8400.00
9/26/2022,SEK,Achat,4480.00
9/26/2022,SEK,Achat,408.49
2/13/2022,USD,Achat,65648.10
2/14/2022,USD,Achat,164381.42
2/17/2022,USD,Achat,15898.46
1/4/2022,USD,Achat,173248.01
1/4/2022,USD,Achat,11705.74
1/4/2022,USD,Achat,29615.60
1/5/2022,USD,Achat,225337.68
1/5/2022,USD,Achat,8832.24
1/5/2022,USD,Achat,45091.90
1/6/2022,USD,Achat,6556.61
1/6/2022,USD,Achat,29248.80
1/6/2022,USD,Achat,272483.87
1/7/2022,USD,Achat,65340.80
1/7/2022,USD,Achat,979597.30
1/7/2022,USD,Achat,6997.89
1/10/2022,USD,Achat,300016.51
1/10/2022,USD,Achat,52219.30
1/10/2022,USD,Achat,5540.84
1/11/2022,USD,Achat,38538.50
1/11/2022,USD,Achat,291306.19
1/11/2022,USD,Achat,9376.68
1/12/2022,USD,Achat,7449.48
1/12/2022,USD,Achat,26977.30
1/12/2022,USD,Achat,254356.76
1/13/2022,USD,Achat,6055.39
1/13/2022,USD,Achat,17675.70
1/13/2022,USD,Achat,316150.35
1/14/2022,USD,Achat,6152.90
1/14/2022,USD,Achat,186196.68
1/14/2022,USD,Achat,26468.40
1/17/2022,USD,Achat,10011.09
1/17/2022,USD,Achat,222035.83
1/17/2022,USD,Achat,55582.80
1/18/2022,USD,Achat,31232.60
1/18/2022,USD,Achat,144263.46
1/18/2022,USD,Achat,8905.27
1/19/2022,USD,Achat,47705.70
1/19/2022,USD,Achat,8635.68
1/19/2022,USD,Achat,311935.57
1/20/2022,USD,Achat,34267.80
1/20/2022,USD,Achat,4350.86
1/20/2022,USD,Achat,513391.77
1/21/2022,USD,Achat,7778.43
1/21/2022,USD,Achat,28104.30
1/21/2022,USD,Achat,207572.62
1/24/2022,USD,Achat,257759.43
1/24/2022,USD,Achat,9922.46
1/24/2022,USD,Achat,44737.70
1/25/2022,USD,Achat,23688.00
1/25/2022,USD,Achat,11443.46
1/25/2022,USD,Achat,138583.43
1/26/2022,USD,Achat,13767.12
1/26/2022,USD,Achat,155695.32
1/26/2022,USD,Achat,32134.20
1/27/2022,USD,Achat,29350.30
1/27/2022,USD,Achat,204953.62
1/27/2022,USD,Achat,6718.69
1/28/2022,USD,Achat,37475.90
1/28/2022,USD,Achat,6951.51
1/28/2022,USD,Achat,579512.84
1/31/2022,USD,Achat,59645.60
1/31/2022,USD,Achat,11399.49
1/31/2022,USD,Achat,235215.32
2/1/2022,USD,Achat,474696.75
2/1/2022,USD,Achat,42474.60
2/1/2022,USD,Achat,18618.25
2/2/2022,USD,Achat,169183.67
2/2/2022,USD,Achat,19685.40
2/2/2022,USD,Achat,11028.35
2/3/2022,USD,Achat,172529.90
2/3/2022,USD,Achat,5635.83
2/3/2022,USD,Achat,28576.80
2/4/2022,USD,Achat,7012.89
2/4/2022,USD,Achat,48640.20
2/4/2022,USD,Achat,312906.06
2/7/2022,USD,Achat,43917.30
2/7/2022,USD,Achat,284573.07
2/7/2022,USD,Achat,7573.55
2/8/2022,USD,Achat,260412.67
2/8/2022,USD,Achat,19420.10
2/8/2022,USD,Achat,10068.18
2/9/2022,USD,Achat,290128.78
2/9/2022,USD,Achat,16606.80
2/9/2022,USD,Achat,16066.61
2/10/2022,USD,Achat,7075.52
2/10/2022,USD,Achat,188631.35
2/10/2022,USD,Achat,38665.90
2/11/2022,USD,Achat,46784.50
2/11/2022,USD,Achat,128931.57
2/11/2022,USD,Achat,6939.86
2/14/2022,USD,Achat,38633.70
2/14/2022,USD,Achat,7377.94
2/14/2022,USD,Achat,184765.73
2/15/2022,USD,Achat,31086.30
2/15/2022,USD,Achat,9985.23
2/15/2022,USD,Achat,134647.07
2/16/2022,USD,Achat,8863.03
2/16/2022,USD,Achat,61104.40
2/16/2022,USD,Achat,131157.09
2/17/2022,USD,Achat,5193.80
2/17/2022,USD,Achat,411708.03
2/17/2022,USD,Achat,73418.80
2/18/2022,USD,Achat,362445.76
2/18/2022,USD,Achat,21223.30
2/18/2022,USD,Achat,5629.11
2/21/2022,USD,Achat,60183.90
2/21/2022,USD,Achat,128876.75
2/21/2022,USD,Achat,8797.94
2/22/2022,USD,Achat,39334.40
2/22/2022,USD,Achat,7578.82
2/22/2022,USD,Achat,134372.76
2/23/2022,USD,Achat,2990038.19
2/23/2022,USD,Achat,27771.80
2/23/2022,USD,Achat,7829.03
2/24/2022,USD,Achat,5092.91
2/24/2022,USD,Achat,42695.10
2/24/2022,USD,Achat,684899.92
2/25/2022,USD,Achat,5055.91
2/25/2022,USD,Achat,371273.38
2/25/2022,USD,Achat,52993.50
2/28/2022,USD,Achat,409493.66
2/28/2022,USD,Achat,115049.20
2/28/2022,USD,Achat,27603.61
3/1/2022,USD,Achat,17232.07
3/1/2022,USD,Achat,88939.90
3/1/2022,USD,Achat,518796.19
3/2/2022,USD,Achat,58426.20
3/2/2022,USD,Achat,437802.30
3/2/2022,USD,Achat,5364.53
3/3/2022,USD,Achat,38136.00
3/3/2022,USD,Achat,224249.89
3/3/2022,USD,Achat,9077.03
3/4/2022,USD,Achat,43831.90
3/4/2022,USD,Achat,208752.73
3/4/2022,USD,Achat,6344.70
3/7/2022,USD,Achat,369150.24
3/7/2022,USD,Achat,8081.91
3/7/2022,USD,Achat,51752.40
3/8/2022,USD,Achat,9680.14
3/8/2022,USD,Achat,222018.73
3/8/2022,USD,Achat,43707.30
3/9/2022,USD,Achat,203505.66
3/9/2022,USD,Achat,116134.20
3/9/2022,USD,Achat,9024.69
3/10/2022,USD,Achat,7723.82
3/10/2022,USD,Achat,75107.90
3/10/2022,USD,Achat,160951.60
3/11/2022,USD,Achat,31791.90
3/11/2022,USD,Achat,5610.17
3/11/2022,USD,Achat,244609.09
3/14/2022,USD,Achat,10706.82
3/14/2022,USD,Achat,94525.90
3/14/2022,USD,Achat,208311.02
3/15/2022,USD,Achat,296742.84
3/15/2022,USD,Achat,10836.48
3/15/2022,USD,Achat,42879.20
3/16/2022,USD,Achat,8909.80
3/16/2022,USD,Achat,49164.50
3/16/2022,USD,Achat,210739.52
3/17/2022,USD,Achat,223576.77
3/17/2022,USD,Achat,69976.90
3/17/2022,USD,Achat,5027.65
3/18/2022,USD,Achat,247935.07
3/18/2022,USD,Achat,5878.84
3/18/2022,USD,Achat,83634.60
3/21/2022,USD,Achat,11135.67
3/21/2022,USD,Achat,267945.81
3/21/2022,USD,Achat,70026.60
3/22/2022,USD,Achat,414997.41
3/22/2022,USD,Achat,50691.90
3/22/2022,USD,Achat,10226.29
3/23/2022,USD,Achat,10240.02
3/23/2022,USD,Achat,178994.94
3/23/2022,USD,Achat,73145.80
3/24/2022,USD,Achat,341203.92
3/24/2022,USD,Achat,7656.50
3/24/2022,USD,Achat,111246.80
3/25/2022,USD,Achat,44186.10
3/25/2022,USD,Achat,351000.76
3/25/2022,USD,Achat,6517.07
3/28/2022,USD,Achat,309422.39
3/28/2022,USD,Achat,10775.25
3/28/2022,USD,Achat,94921.40
3/29/2022,USD,Achat,255231.98
3/29/2022,USD,Achat,48151.60
3/29/2022,USD,Achat,12820.82
3/30/2022,USD,Achat,37065.00
3/30/2022,USD,Achat,199221.23
3/30/2022,USD,Achat,9597.40
4/1/2022,USD,Achat,51111.90
4/1/2022,USD,Achat,10714.51
4/1/2022,USD,Achat,356099.32
4/4/2022,USD,Achat,9927.60
4/4/2022,USD,Achat,225839.11
4/4/2022,USD,Achat,38316.60
4/5/2022,USD,Achat,10575.53
4/5/2022,USD,Achat,50936.20
4/5/2022,USD,Achat,200875.84
4/6/2022,USD,Achat,7391.99
4/6/2022,USD,Achat,453742.98
4/6/2022,USD,Achat,33031.60
4/7/2022,USD,Achat,4594.68
4/7/2022,USD,Achat,22122.10
4/7/2022,USD,Achat,156873.27
4/8/2022,USD,Achat,208322.97
4/8/2022,USD,Achat,9238.05
4/8/2022,USD,Achat,25435.90
4/11/2022,USD,Achat,224938.57
4/11/2022,USD,Achat,7215.57
4/11/2022,USD,Achat,47005.00
4/12/2022,USD,Achat,61807.20
4/12/2022,USD,Achat,201713.61
4/12/2022,USD,Achat,7548.42
4/13/2022,USD,Achat,136847.80
4/13/2022,USD,Achat,6119.76
4/13/2022,USD,Achat,11232.20
4/14/2022,USD,Achat,15447.60
4/14/2022,USD,Achat,5767.88
4/14/2022,USD,Achat,234431.86
4/15/2022,USD,Achat,6556.04
4/15/2022,USD,Achat,338669.74
4/15/2022,USD,Achat,22718.50
4/18/2022,USD,Achat,56434.00
4/18/2022,USD,Achat,7383.80
4/18/2022,USD,Achat,216652.76
4/19/2022,USD,Achat,203324.70
4/19/2022,USD,Achat,9865.74
4/19/2022,USD,Achat,22124.20
4/20/2022,USD,Achat,27025.60
4/20/2022,USD,Achat,163484.24
4/20/2022,USD,Achat,7207.65
4/21/2022,USD,Achat,217930.52
4/21/2022,USD,Achat,14966.70
4/21/2022,USD,Achat,5705.60
4/22/2022,USD,Achat,4370.79
4/22/2022,USD,Achat,351653.84
4/22/2022,USD,Achat,30989.70
4/25/2022,USD,Achat,7779.42
4/25/2022,USD,Achat,238725.51
4/25/2022,USD,Achat,43906.10
4/26/2022,USD,Achat,8676.95
4/26/2022,USD,Achat,430778.82
4/26/2022,USD,Achat,69300.00
4/27/2022,USD,Achat,10295611.78
4/27/2022,USD,Achat,8771.28
4/27/2022,USD,Achat,101469.20
4/28/2022,USD,Achat,40224.80
4/28/2022,USD,Achat,284829.21
4/28/2022,USD,Achat,5319.03
4/29/2022,USD,Achat,6003.26
4/29/2022,USD,Achat,234661.55
4/29/2022,USD,Achat,32061.40
5/4/2022,USD,Achat,12064.13
5/4/2022,USD,Achat,89914.30
5/4/2022,USD,Achat,337592.30
5/5/2022,USD,Achat,19657.70
5/5/2022,USD,Achat,157746.59
5/5/2022,USD,Achat,54703.60
5/6/2022,USD,Achat,103713.40
5/6/2022,USD,Achat,160101.47
5/6/2022,USD,Achat,8418.74
5/9/2022,USD,Achat,268248.47
5/9/2022,USD,Achat,76407.80
5/9/2022,USD,Achat,8740.03
5/10/2022,USD,Achat,235929.80
5/10/2022,USD,Achat,42255.50
5/10/2022,USD,Achat,12987.39
5/11/2022,USD,Achat,208144.38
5/11/2022,USD,Achat,64475.60
5/11/2022,USD,Achat,10099.33
5/12/2022,USD,Achat,45178.70
5/12/2022,USD,Achat,181868.14
5/12/2022,USD,Achat,7867.48
5/13/2022,USD,Achat,169327.06
5/13/2022,USD,Achat,61927.60
5/13/2022,USD,Achat,7458.07
5/16/2022,USD,Achat,66644.90
5/16/2022,USD,Achat,9593.07
5/16/2022,USD,Achat,151831.85
5/17/2022,USD,Achat,361007.12
5/17/2022,USD,Achat,37987.60
5/17/2022,USD,Achat,16405.49
5/18/2022,USD,Achat,11465.66
5/18/2022,USD,Achat,249806.54
5/18/2022,USD,Achat,133094.50
5/19/2022,USD,Achat,267032.82
5/19/2022,USD,Achat,46237.80
5/19/2022,USD,Achat,7488.54
5/20/2022,USD,Achat,6820.70
5/20/2022,USD,Achat,135357.82
5/20/2022,USD,Achat,49497.00
5/23/2022,USD,Achat,70249.90
5/23/2022,USD,Achat,410631.74
5/23/2022,USD,Achat,9994.76
5/24/2022,USD,Achat,119616.00
5/24/2022,USD,Achat,151213.92
5/24/2022,USD,Achat,14030.82
5/25/2022,USD,Achat,168997.09
5/25/2022,USD,Achat,11536.29
5/25/2022,USD,Achat,64189.30
5/26/2022,USD,Achat,581542.83
5/26/2022,USD,Achat,35598.50
5/26/2022,USD,Achat,9299.32
5/27/2022,USD,Achat,119259.00
5/27/2022,USD,Achat,246097.24
5/27/2022,USD,Achat,7106.02
5/30/2022,USD,Achat,97447.70
5/30/2022,USD,Achat,292771.79
5/30/2022,USD,Achat,9344.25
5/31/2022,USD,Achat,61948.60
5/31/2022,USD,Achat,288219.83
5/31/2022,USD,Achat,10890.55
6/1/2022,USD,Achat,37392.60
6/1/2022,USD,Achat,292678.84
6/1/2022,USD,Achat,15007.62
6/2/2022,USD,Achat,59610.60
6/2/2022,USD,Achat,206386.38
6/2/2022,USD,Achat,6352.42
6/3/2022,USD,Achat,86174.20
6/3/2022,USD,Achat,348737.56
6/3/2022,USD,Achat,6503.32
6/6/2022,USD,Achat,84625.80
6/6/2022,USD,Achat,270824.87
6/6/2022,USD,Achat,9862.23
6/7/2022,USD,Achat,70724.50
6/7/2022,USD,Achat,310202.65
6/7/2022,USD,Achat,11405.13
6/8/2022,USD,Achat,55016.50
6/8/2022,USD,Achat,240428.62
6/8/2022,USD,Achat,6883.70
6/9/2022,USD,Achat,172638.20
6/9/2022,USD,Achat,175674.07
6/9/2022,USD,Achat,6490.29
6/10/2022,USD,Achat,52261.30
6/10/2022,USD,Achat,271715.37
6/10/2022,USD,Achat,8435.39
6/13/2022,USD,Achat,100263.80
6/13/2022,USD,Achat,161550.69
6/13/2022,USD,Achat,9786.98
6/14/2022,USD,Achat,118486.90
6/14/2022,USD,Achat,242521.45
6/14/2022,USD,Achat,15669.11
6/15/2022,USD,Achat,58447.90
6/15/2022,USD,Achat,158310.15
6/15/2022,USD,Achat,11055.22
6/16/2022,USD,Achat,43557.50
6/16/2022,USD,Achat,217335.98
6/16/2022,USD,Achat,9688.62
6/17/2022,USD,Achat,38735.20
6/17/2022,USD,Achat,239412.05
6/17/2022,USD,Achat,5829.31
6/20/2022,USD,Achat,96625.90
6/20/2022,USD,Achat,291241.03
6/20/2022,USD,Achat,8813.30
6/21/2022,USD,Achat,115231.90
6/21/2022,USD,Achat,212297.09
6/21/2022,USD,Achat,12267.55
6/22/2022,USD,Achat,98457.80
6/22/2022,USD,Achat,404380.87
6/22/2022,USD,Achat,9350.63
6/23/2022,USD,Achat,89575.50
6/23/2022,USD,Achat,434943.39
6/23/2022,USD,Achat,8894.37
6/24/2022,USD,Achat,52926.30
6/24/2022,USD,Achat,460094.89
6/24/2022,USD,Achat,5790.74
6/27/2022,USD,Achat,145446.70
6/27/2022,USD,Achat,413091.55
6/27/2022,USD,Achat,11266.33
6/28/2022,USD,Achat,54530.00
6/28/2022,USD,Achat,287952.91
6/28/2022,USD,Achat,12688.28
6/29/2022,USD,Achat,84107.10
6/29/2022,USD,Achat,570776.98
6/29/2022,USD,Achat,11778.60
6/30/2022,USD,Achat,181293.70
6/30/2022,USD,Achat,994786.98
6/30/2022,USD,Achat,5968.38
7/1/2022,USD,Achat,61082.70
7/1/2022,USD,Achat,251915.92
7/1/2022,USD,Achat,11863.19
7/4/2022,USD,Achat,139791.40
7/4/2022,USD,Achat,549174.83
7/4/2022,USD,Achat,9619.50
7/5/2022,USD,Achat,106355.90
7/5/2022,USD,Achat,308938.71
7/5/2022,USD,Achat,13272.13
7/6/2022,USD,Achat,87478.30
7/6/2022,USD,Achat,227960.36
7/6/2022,USD,Achat,18540.21
7/7/2022,USD,Achat,123591.30
7/7/2022,USD,Achat,307902.58
7/7/2022,USD,Achat,8797.09
7/8/2022,USD,Achat,61231.80
7/8/2022,USD,Achat,271930.34
7/8/2022,USD,Achat,7021.76
7/11/2022,USD,Achat,128496.20
7/11/2022,USD,Achat,470632.76
7/11/2022,USD,Achat,6464.36
7/12/2022,USD,Achat,154546.70
7/12/2022,USD,Achat,233044.15
7/12/2022,USD,Achat,10992.34
7/13/2022,USD,Achat,88879.70
7/13/2022,USD,Achat,192766.27
7/13/2022,USD,Achat,3002.80
7/14/2022,USD,Achat,94991.40
7/14/2022,USD,Achat,275071.17
7/14/2022,USD,Achat,16434.59
7/15/2022,USD,Achat,105731.50
7/15/2022,USD,Achat,441179.47
7/15/2022,USD,Achat,8466.57
7/18/2022,USD,Achat,116204.90
7/18/2022,USD,Achat,222749.65
7/18/2022,USD,Achat,4966.46
7/19/2022,USD,Achat,70997.50
7/19/2022,USD,Achat,381882.54
7/19/2022,USD,Achat,16231.55
7/20/2022,USD,Achat,73557.40
7/20/2022,USD,Achat,210970.94
7/20/2022,USD,Achat,11435.50
7/21/2022,USD,Achat,67753.70
7/21/2022,USD,Achat,244742.63
7/21/2022,USD,Achat,12032.25
7/22/2022,USD,Achat,112212.10
7/22/2022,USD,Achat,324538.25
7/22/2022,USD,Achat,7288.38
7/26/2022,USD,Achat,179757.90
7/26/2022,USD,Achat,512909.29
7/26/2022,USD,Achat,9084.17
7/27/2022,USD,Achat,98139.30
7/27/2022,USD,Achat,242856.99
7/27/2022,USD,Achat,14903.00
7/28/2022,USD,Achat,66287.20
7/28/2022,USD,Achat,392287.79
7/28/2022,USD,Achat,2839.28
7/29/2022,USD,Achat,85719.90
7/29/2022,USD,Achat,331012.41
7/29/2022,USD,Achat,39338.02
8/1/2022,USD,Achat,204271.90
8/1/2022,USD,Achat,309089.81
8/1/2022,USD,Achat,9514.73
8/2/2022,USD,Achat,81193.00
8/2/2022,USD,Achat,190212.89
8/2/2022,USD,Achat,18111.44
8/3/2022,USD,Achat,80625.30
8/3/2022,USD,Achat,189454.97
8/3/2022,USD,Achat,11276.34
8/4/2022,USD,Achat,93827.30
8/4/2022,USD,Achat,429316.43
8/4/2022,USD,Achat,7797.22
8/5/2022,USD,Achat,91403.90
8/5/2022,USD,Achat,245257.94
8/5/2022,USD,Achat,7136.70
8/8/2022,USD,Achat,137592.70
8/8/2022,USD,Achat,194503.92
8/8/2022,USD,Achat,8649.03
8/9/2022,USD,Achat,82978.00
8/9/2022,USD,Achat,176374.53
8/9/2022,USD,Achat,12734.73
8/10/2022,USD,Achat,95808.30
8/10/2022,USD,Achat,186447.89
8/10/2022,USD,Achat,9733.90
8/11/2022,USD,Achat,64062.60
8/11/2022,USD,Achat,368726.84
8/11/2022,USD,Achat,9546.47
8/12/2022,USD,Achat,76563.20
8/12/2022,USD,Achat,110202.13
8/12/2022,USD,Achat,5568.19
8/15/2022,USD,Achat,109984.70
8/15/2022,USD,Achat,197101.89
8/15/2022,USD,Achat,7904.64
8/16/2022,USD,Achat,73345.30
8/16/2022,USD,Achat,106910.01
8/16/2022,USD,Achat,12514.17
8/17/2022,USD,Achat,90524.70
8/17/2022,USD,Achat,139730.64
8/17/2022,USD,Achat,9386.92
8/18/2022,USD,Achat,51515.80
8/18/2022,USD,Achat,188414.23
8/18/2022,USD,Achat,3671.56
8/19/2022,USD,Achat,70428.40
8/19/2022,USD,Achat,400281.82
8/19/2022,USD,Achat,10107.30
8/22/2022,USD,Achat,195055.70
8/22/2022,USD,Achat,163935.04
8/22/2022,USD,Achat,6081.20
8/23/2022,USD,Achat,81940.60
8/23/2022,USD,Achat,309681.26
8/23/2022,USD,Achat,11528.07
8/24/2022,USD,Achat,60905.60
8/24/2022,USD,Achat,285649.98
8/24/2022,USD,Achat,10285.38
8/25/2022,USD,Achat,53244.80
8/25/2022,USD,Achat,353989.46
8/25/2022,USD,Achat,7202.14
8/26/2022,USD,Achat,123742.50
8/26/2022,USD,Achat,216998.87
8/26/2022,USD,Achat,1964.94
8/29/2022,USD,Achat,196310.10
8/29/2022,USD,Achat,356441.01
8/29/2022,USD,Achat,16076.21
8/30/2022,USD,Achat,109178.30
8/30/2022,USD,Achat,242736.87
8/30/2022,USD,Achat,16469.62
8/31/2022,USD,Achat,120718.50
8/31/2022,USD,Achat,275983.58
8/31/2022,USD,Achat,14428.86
9/1/2022,USD,Achat,48794.90
9/1/2022,USD,Achat,319507.59
9/1/2022,USD,Achat,11277.11
9/2/2022,USD,Achat,81326.70
9/2/2022,USD,Achat,257897.19
9/2/2022,USD,Achat,6006.29
9/5/2022,USD,Achat,121027.20
9/5/2022,USD,Achat,176304.32
9/5/2022,USD,Achat,10811.72
9/6/2022,USD,Achat,71960.70
9/6/2022,USD,Achat,241124.37
9/6/2022,USD,Achat,11524.56
9/7/2022,USD,Achat,66094.70
9/7/2022,USD,Achat,334863.90
9/7/2022,USD,Achat,11883.10
9/8/2022,USD,Achat,58807.70
9/8/2022,USD,Achat,216157.64
9/8/2022,USD,Achat,7556.56
9/9/2022,USD,Achat,57407.70
9/9/2022,USD,Achat,188815.26
9/9/2022,USD,Achat,6457.89
9/12/2022,USD,Achat,128480.10
9/12/2022,USD,Achat,287008.97
9/12/2022,USD,Achat,6828.36
9/13/2022,USD,Achat,83705.30
9/13/2022,USD,Achat,169307.88
9/13/2022,USD,Achat,11768.82
9/14/2022,USD,Achat,56875.70
9/14/2022,USD,Achat,230096.85
9/14/2022,USD,Achat,13955.67
9/15/2022,USD,Achat,64015.00
9/15/2022,USD,Achat,129418.74
9/15/2022,USD,Achat,5889.52
9/16/2022,USD,Achat,67979.10
9/16/2022,USD,Achat,670043.27
9/16/2022,USD,Achat,6060.68
9/19/2022,USD,Achat,80003.70
9/19/2022,USD,Achat,137345.80
9/19/2022,USD,Achat,7660.38
9/20/2022,USD,Achat,87983.00
9/20/2022,USD,Achat,248997.64
9/20/2022,USD,Achat,16853.27
9/21/2022,USD,Achat,47396.30
9/21/2022,USD,Achat,189597.55
9/21/2022,USD,Achat,9696.41
9/22/2022,USD,Achat,52049.20
9/22/2022,USD,Achat,234930.59
9/22/2022,USD,Achat,6817.87
9/23/2022,USD,Achat,78782.20
9/23/2022,USD,Achat,141886.68
9/23/2022,USD,Achat,6590.30
9/26/2022,USD,Achat,202543.60
9/26/2022,USD,Achat,401429.76
9/26/2022,USD,Achat,10043.45
1/5/2022,AED,Vente,917.00
2/20/2022,AED,Vente,6335.00
1/5/2022,AED,Vente,3094.00
1/6/2022,AED,Vente,10769.50
1/7/2022,AED,Vente,12925.50
1/12/2022,AED,Vente,424.45
1/13/2022,AED,Vente,5250.00
1/14/2022,AED,Vente,48.28
1/14/2022,AED,Vente,14980.00
1/17/2022,AED,Vente,19717.74
1/17/2022,AED,Vente,1330.00
